BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2175197,6321628,4146431,157914,6059433
2,8440470,12375786,3935316,157914,6281758
3,14389607,18085579,3695972,157914,6281949
4,19943954,23658368,3714414,157914,6281815
5,25580353,29288440,3708087,157914,6282369
6,31185332,34934138,3748806,157914,6282285
7,36958943,40768772,3809829,157914,6492828
8,42836402,46687816,3851414,157914,6597889
9,48487065,52339828,3852763,157914,6597683
10,54290547,58148063,3857516,157914,6597963
11,59953834,63834644,3880810,157914,6597618
12,65697203,69582148,3884945,157914,6597655
13,71410796,75276298,3865502,157914,6597841
14,77056075,80903647,3847572,157914,6597860
15,82704953,86609555,3904602,157914,6597791
16,88537926,92389657,3851731,157914,6598306
17,92421589,92423851,2262,5,711
