BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2193214,6276325,4083111,157914,6059433
2,8353549,12213230,3859681,157914,6281758
3,14230559,17919710,3689151,157914,6281949
4,19817126,23558507,3741381,157914,6281815
5,25428400,29128224,3699824,157914,6282369
6,31020021,34776003,3755982,157914,6282285
7,36873728,40713703,3839975,157914,6492828
8,42670335,46515459,3845124,157914,6597889
9,48293116,52207152,3914036,157914,6597683
10,54186218,58029482,3843264,157914,6597963
11,59867387,63862100,3994713,157914,6597618
12,65715120,69614709,3899589,157914,6597655
13,71416217,75270066,3853849,157914,6597841
14,77062666,80933830,3871164,157914,6597860
15,82720280,86583136,3862856,157914,6597791
16,88498986,92364007,3865021,157914,6598306
17,92396857,92398894,2037,5,711
