BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6500661,22432621,15931960,611585,24105036
2,29970299,44904159,14933860,611585,24775177
3,53668176,68789361,15121185,611585,25550958
4,77880948,93087138,15206190,611585,25551229
5,101958309,116973107,15014798,611585,25551465
6,125583749,140575070,14991321,611585,25550895
7,149080491,164262263,15181772,611585,25551498
8,172764466,187880122,15115656,611585,25550594
9,196711293,211772247,15060954,611585,25550757
10,220185291,235195201,15009910,611585,25551057
11,244406599,259499813,15093214,611585,25551883
12,268103135,283169520,15066385,611585,25551791
13,291473400,306577296,15103896,611585,25551023
14,315088926,330068001,14979075,611585,25518383
15,338714067,353772902,15058835,611585,25433023
16,362176485,377202318,15025833,611585,25433642
17,387168884,402043131,14874247,611585,27819945
18,411841397,426628382,14786985,611585,29103277
19,435880144,450875313,14995169,611585,29103356
20,460330257,475157045,14826788,611585,29104586
21,485121034,500055192,14934158,611585,29103057
22,509494464,524403355,14908891,611585,29104040
23,533881959,548823794,14941835,611585,29103410
24,558613327,573422256,14808929,611585,29103387
25,583121873,598186350,15064477,611585,29103318
26,607447635,622384644,14937009,611585,29102766
27,631969757,646952319,14982562,611585,29102933
28,656414020,671251133,14837113,611585,28959270
29,679851333,694655233,14803900,611585,28851427
30,703226018,718057934,14831916,611585,28850399
31,726994094,741825599,14831505,611585,28850080
32,750759786,765552640,14792854,611585,28850554
33,765605111,765607581,2470,3,643
