BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2342981,5796176,3453195,157914,6059433
2,7843882,11178461,3334579,157914,6281758
3,12988768,16297994,3309226,157914,6281949
4,17932282,21238703,3306421,157914,6281815
5,23064212,26369587,3305375,157914,6282369
6,27997340,31308534,3311194,157914,6282285
7,33208120,36578886,3370766,157914,6492828
8,38464840,41890009,3425169,157914,6597889
9,44094470,47482279,3387809,157914,6597683
10,49828683,53246450,3417767,157914,6597963
11,55347077,58739996,3392919,157914,6597618
12,60278798,63687968,3409170,157914,6597655
13,65817037,69197597,3380560,157914,6597841
14,71334528,74711855,3377327,157914,6597860
15,76838970,80273735,3434765,157914,6597791
16,82553531,85989817,3436286,157914,6598306
17,86001754,86003867,2113,5,711
