BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15634138,46210891,30576753,1223170,48879695
2,64106051,94796199,30690148,1223170,51101669
3,113341009,143939152,30598143,1223170,51101842
4,161747936,192297969,30550033,1223170,51101574
5,210231358,240659237,30427879,1223170,51101296
6,259659968,290051185,30391217,1223170,51103156
7,307097761,337525692,30427931,1223170,51068888
8,355596998,386021804,30424806,1223170,50866147
9,405845381,436278169,30432788,1223170,56922704
10,455666485,485941414,30274929,1223170,58207424
11,505782027,535964015,30181988,1223170,58206579
12,554554591,584915973,30361382,1223170,58206279
13,603399970,633635833,30235863,1223170,58205566
14,652324835,682594568,30269733,1223170,58061685
15,700737292,730897354,30160062,1223170,57701308
16,748668396,778969870,30301474,1223170,57700116
17,779004038,779006585,2547,3,643
