BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,74083,80857,6774,85,3200
2,116692,121681,4989,85,3374
3,154660,159656,4996,85,3390
4,185970,192757,6787,85,3391
5,217413,222533,5120,85,3391
6,246949,251882,4933,85,3389
7,270973,275831,4858,85,3387
8,298037,304394,6357,85,3392
9,321924,326625,4701,85,3392
10,342926,346606,3680,85,3389
11,362935,366630,3695,85,3397
12,384551,389232,4681,85,3445
13,405000,409097,4097,85,3555
14,424727,428560,3833,85,3563
15,447470,451520,4050,85,3560
16,466428,470223,3795,85,3563
17,486886,490817,3931,85,3565
18,505450,508911,3461,85,3555
19,523513,526822,3309,85,3561
20,541858,546340,4482,85,3557
21,559586,562865,3279,85,3559
22,575915,580487,4572,85,3552
23,597006,600294,3288,85,3572
24,613329,617532,4203,85,3550
25,632620,635811,3191,85,3560
26,650029,653354,3325,85,3563
27,666591,671349,4758,85,3553
28,684339,688818,4479,85,3562
29,705436,708831,3395,85,3561
30,722013,725092,3079,85,3559
31,737698,741271,3573,85,3558
32,753962,758410,4448,85,3556
33,768667,770437,1770,8,794
