BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1413101,3536007,2122906,78957,2960759
2,4579615,6479310,1899695,78957,3099192
3,7480364,9309319,1828955,78957,3141173
4,10384259,12225214,1840955,78957,3141103
5,13155069,14947979,1792910,78957,3141296
6,15912479,17697949,1785470,78957,3141171
7,18579368,20392326,1812958,78957,3141239
8,21313356,23115084,1801728,78957,3141094
9,23961769,25805393,1843624,78957,3141376
10,26662754,28510624,1847870,78957,3141511
11,29363491,31127332,1763841,78957,3141402
12,32027352,33831070,1803718,78957,3141401
13,34833563,36651007,1817444,78957,3194087
14,37679675,39529425,1849750,78957,3299259
15,40532502,42398614,1866112,78957,3299299
16,43318160,45178730,1860570,78957,3299108
17,46111270,48023990,1912720,78957,3299123
18,48950067,50853908,1903841,78957,3299078
19,51894001,53828779,1934778,78957,3299388
20,54776995,56637084,1860089,78957,3299093
21,57564461,59428547,1864086,78957,3298909
22,60344965,62231581,1886616,78957,3299227
23,63168870,65107821,1938951,78957,3299183
24,66027078,67887432,1860354,78957,3298990
25,68807958,70746918,1938960,78957,3299094
26,71717187,73642763,1925576,78957,3299265
27,74593310,76473355,1880045,78957,3299148
28,77394075,79280353,1886278,78957,3299230
29,80195380,82096813,1901433,78957,3299219
30,83026367,84899093,1872726,78957,3299090
31,85889847,87805490,1915643,78957,3299343
32,88804870,90682590,1877720,78957,3299481
33,90712955,90717403,4448,5,711
