BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,145156,157418,12262,85,3200
2,236477,242233,5756,85,3374
3,294289,300557,6268,85,3390
4,344215,357307,13092,85,3391
5,402404,409063,6659,85,3391
6,452533,462222,9689,85,3389
7,499193,510004,10811,85,3387
8,561401,569156,7755,85,3392
9,605442,613849,8407,85,3392
10,652551,661372,8821,85,3389
11,692560,700960,8400,85,3397
12,740974,747664,6690,85,3445
13,785198,794538,9340,85,3555
14,836887,845817,8930,85,3563
15,882056,890477,8421,85,3560
16,924222,933793,9571,85,3563
17,965840,975475,9635,85,3565
18,1009677,1016913,7236,85,3555
19,1050941,1060635,9694,85,3561
20,1096625,1109437,12812,85,3557
21,1138232,1142935,4703,85,3559
22,1177140,1186177,9037,85,3552
23,1221685,1231477,9792,85,3572
24,1265314,1270149,4835,85,3550
25,1304313,1313689,9376,85,3560
26,1346956,1351509,4553,85,3563
27,1385560,1396570,11010,85,3553
28,1428328,1432985,4657,85,3562
29,1466754,1477228,10474,85,3561
30,1511686,1516160,4474,85,3559
31,1551008,1561786,10778,85,3558
32,1595625,1600195,4570,85,3556
33,1628845,1630834,1989,8,794
