BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1418308,3564735,2146427,78957,2960759
2,4582407,6509322,1926915,78957,3099192
3,7517865,9386969,1869104,78957,3141173
4,10436665,12331137,1894472,78957,3141103
5,13311193,15076576,1765383,78957,3141296
6,16025516,17950597,1925081,78957,3141171
7,18812460,20641996,1829536,78957,3141239
8,21593152,23434240,1841088,78957,3141094
9,24302656,26115311,1812655,78957,3141376
10,26962816,28810554,1847738,78957,3141511
11,29672020,31471380,1799360,78957,3141402
12,32381468,34213809,1832341,78957,3141401
13,35219882,37034927,1815045,78957,3194087
14,38057897,39958815,1900918,78957,3299259
15,40965134,42885677,1920543,78957,3299299
16,43824408,45728693,1904285,78957,3299108
17,46660895,48592345,1931450,78957,3299123
18,49512838,51463145,1950307,78957,3299078
19,52507741,54424693,1916952,78957,3299388
20,55383768,57310745,1926977,78957,3299093
21,58225660,60112463,1886803,78957,3298909
22,61056798,62925043,1868245,78957,3299227
23,63874683,65773615,1898932,78957,3299183
24,66704454,68638557,1934103,78957,3298990
25,69566630,71502074,1935444,78957,3299094
26,72473476,74406825,1933349,78957,3299265
27,75368957,77309950,1940993,78957,3299148
28,78217241,80097458,1880217,78957,3299230
29,81035084,82956590,1921506,78957,3299219
30,83894124,85806848,1912724,78957,3299090
31,86812677,88737204,1924527,78957,3299343
32,89737677,91689652,1951975,78957,3299481
33,91715802,91718028,2226,5,711
