BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1585238,3407304,1822066,78957,2960759
2,4333564,5991536,1657972,78957,3099192
3,6984133,8648434,1664301,78957,3141173
4,9507024,11237551,1730527,78957,3141103
5,12107313,13787095,1679782,78957,3141296
6,14560576,16203567,1642991,78957,3141171
7,17009893,18688211,1678318,78957,3141239
8,19476478,21108314,1631836,78957,3141094
9,21875295,23674402,1799107,78957,3141376
10,24451830,26135618,1683788,78957,3141511
11,26903728,28562279,1658551,78957,3141402
12,29352036,31009038,1657002,78957,3141401
13,31896312,33568785,1672473,78957,3194087
14,34493033,36242201,1749168,78957,3299259
15,37148041,38822785,1674744,78957,3299299
16,39639014,41361320,1722306,78957,3299108
17,42196581,43905129,1708548,78957,3299123
18,44754423,46483745,1729322,78957,3299078
19,47397652,49112212,1714560,78957,3299388
20,49946216,51675824,1729608,78957,3299093
21,52517157,54208424,1691267,78957,3298909
22,55040434,56755406,1714972,78957,3299227
23,57576859,59270873,1694014,78957,3299183
24,60100459,61823043,1722584,78957,3298990
25,62642453,64339825,1697372,78957,3299094
26,65180467,66900991,1720524,78957,3299265
27,67708633,69429813,1721180,78957,3299148
28,70252812,71942960,1690148,78957,3299230
29,72792742,74517714,1724972,78957,3299219
30,75368615,77089460,1720845,78957,3299090
31,77983629,79692919,1709290,78957,3299343
32,80570516,82294156,1723640,78957,3299481
33,82305742,82307914,2172,5,711
