BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15608776,45822420,30213644,1223170,48879695
2,63673629,94529181,30855552,1223170,51101669
3,112716695,143662682,30945987,1223170,51101842
4,160865596,191639793,30774197,1223170,51101574
5,209389668,240254074,30864406,1223170,51101296
6,259193640,290042768,30849128,1223170,51103156
7,307439439,338111385,30671946,1223170,51068888
8,356316969,386936120,30619151,1223170,50866147
9,406797578,437031242,30233664,1223170,56922704
10,456528471,486890028,30361557,1223170,58207424
11,506252097,536543161,30291064,1223170,58206579
12,555365937,585621872,30255935,1223170,58206279
13,604381819,634791065,30409246,1223170,58205566
14,653787316,684180319,30393003,1223170,58061685
15,701864654,732294771,30430117,1223170,57701308
16,750090482,780440149,30349667,1223170,57700116
17,780482258,780484636,2378,3,643
