BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6536564,21810096,15273532,611585,24105036
2,29103539,43860006,14756467,611585,24775177
3,52215733,67336591,15120858,611585,25550958
4,76297628,91561593,15263965,611585,25551229
5,100405715,115477682,15071967,611585,25551465
6,123886864,139000597,15113733,611585,25550895
7,147394433,162496639,15102206,611585,25551498
8,170875966,186006960,15130994,611585,25550594
9,194761398,209795022,15033624,611585,25550757
10,218130905,233252485,15121580,611585,25551057
11,242148600,257287701,15139101,611585,25551883
12,265880040,280988648,15108608,611585,25551791
13,289193228,304233707,15040479,611585,25551023
14,312778523,327907201,15128678,611585,25518383
15,336353028,351283938,14930910,611585,25433023
16,359803683,374844015,15040332,611585,25433642
17,384881229,399802231,14921002,611585,27819945
18,409589541,424424789,14835248,611585,29103277
19,433933967,448914874,14980907,611585,29103356
20,458319282,473224359,14905077,611585,29104586
21,482540672,497496586,14955914,611585,29103057
22,506829180,521759167,14929987,611585,29104040
23,531406624,546471275,15064651,611585,29103410
24,555914357,570911427,14997070,611585,29103387
25,580467650,595446615,14978965,611585,29103318
26,605158401,620072588,14914187,611585,29102766
27,630073289,645027622,14954333,611585,29102933
28,654394586,669394002,14999416,611585,28959270
29,678106969,693097610,14990641,611585,28851427
30,701837630,716762212,14924582,611585,28850399
31,725570659,740614412,15043753,611585,28850080
32,749364178,764222650,14858472,611585,28850554
33,764251282,764253582,2300,3,643
