BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2195119,6408805,4213686,157914,6059433
2,8521250,12563423,4042173,157914,6281758
3,14448408,18193502,3745094,157914,6281949
4,20021566,23833528,3811962,157914,6281815
5,25655701,29375046,3719345,157914,6282369
6,31167586,34959018,3791432,157914,6282285
7,36982810,40703421,3720611,157914,6492828
8,42691802,46586705,3894903,157914,6597889
9,48388114,52295076,3906962,157914,6597683
10,54319922,58393861,4073939,157914,6597963
11,60221611,64092192,3870581,157914,6597618
12,65894801,69736238,3841437,157914,6597655
13,71540860,75427027,3886167,157914,6597841
14,77240241,81176360,3936119,157914,6597860
15,82989793,86932189,3942396,157914,6597791
16,88891027,92961120,4070093,157914,6598306
17,92991399,92995533,4134,5,711
