BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2222260,6281403,4059143,157914,6059433
2,8352836,12204423,3851587,157914,6281758
3,14195303,17913971,3718668,157914,6281949
4,19755910,23437518,3681608,157914,6281815
5,25387193,29080500,3693307,157914,6282369
6,30940855,34642962,3702107,157914,6282285
7,36640348,40394780,3754432,157914,6492828
8,42428419,46243981,3815562,157914,6597889
9,48085164,51861481,3776317,157914,6597683
10,53800307,57615475,3815168,157914,6597963
11,59436983,63269479,3832496,157914,6597618
12,65125919,68916127,3790208,157914,6597655
13,70756186,74539789,3783603,157914,6597841
14,76296262,80090228,3793966,157914,6597860
15,81863380,85647481,3784101,157914,6597791
16,87558063,91342574,3784511,157914,6598306
17,91372339,91374510,2171,5,711
