BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,3119947,6570692,3450745,157914,6059433
2,10278373,13501404,3223031,157914,6281758
3,17469426,20548111,3078685,157914,6281949
4,23874592,26941877,3067285,157914,6281815
5,30571835,33860889,3289054,157914,6282369
6,37365296,40501017,3135721,157914,6282285
7,44174474,47279984,3105510,157914,6492828
8,50985779,54114106,3128327,157914,6597889
9,57603137,60766537,3163400,157914,6597683
10,64479209,67642256,3163047,157914,6597963
11,71106354,74476881,3370527,157914,6597618
12,77870097,81209143,3339046,157914,6597655
13,84607024,88051696,3444672,157914,6597841
14,91514129,94766612,3252483,157914,6597860
15,98284274,101644749,3360475,157914,6597791
16,105447234,108618237,3171003,157914,6598306
17,108648581,108650842,2261,5,711
