BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2197972,6228752,4030780,157914,6059433
2,8333179,12253293,3920114,157914,6281758
3,14272732,17988976,3716244,157914,6281949
4,19896179,23615548,3719369,157914,6281815
5,25428797,29070258,3641461,157914,6282369
6,30973774,34689593,3715819,157914,6282285
7,36809478,40602474,3792996,157914,6492828
8,42575167,46373846,3798679,157914,6597889
9,48231028,52173894,3942866,157914,6597683
10,54202216,58073748,3871532,157914,6597963
11,59939854,63754742,3814888,157914,6597618
12,65574217,69399582,3825365,157914,6597655
13,71193729,74978030,3784301,157914,6597841
14,76780899,80638932,3858033,157914,6597860
15,82455632,86261071,3805439,157914,6597791
16,88230447,92081044,3850597,157914,6598306
17,92112415,92114383,1968,5,711
