BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,98307,108962,10655,170,6056
2,162899,170719,7820,170,6263
3,209627,217395,7768,170,6262
4,249461,262623,13162,170,6261
5,293604,301345,7741,170,6263
6,329167,335936,6769,170,6324
7,358526,366003,7477,170,6600
8,393372,399564,6192,170,6605
9,420087,426060,5973,170,6602
10,446135,452322,6187,170,6600
11,470245,475272,5027,170,6593
12,492911,500354,7443,170,6604
13,520704,525504,4800,170,6605
14,545955,552228,6273,170,6597
15,571024,576267,5243,170,6602
16,594598,601023,6425,170,6596
17,611844,613898,2054,8,794
