BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2352967,5792139,3439172,157914,6059433
2,7836878,11125056,3288178,157914,6281758
3,12942328,16214319,3271991,157914,6281949
4,17862084,21163159,3301075,157914,6281815
5,22924241,26231726,3307485,157914,6282369
6,27822789,31135046,3312257,157914,6282285
7,33052534,36405965,3353431,157914,6492828
8,38264474,41660880,3396406,157914,6597889
9,43821803,47208933,3387130,157914,6597683
10,49560064,53100608,3540544,157914,6597963
11,55214620,58774818,3560198,157914,6597618
12,60301588,63729869,3428281,157914,6597655
13,65848575,69272356,3423781,157914,6597841
14,71400708,74854478,3453770,157914,6597860
15,76962443,80375998,3413555,157914,6597791
16,82591321,86005786,3414465,157914,6598306
17,86017970,86019591,1621,5,711
