BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,86573,97170,10597,170,6056
2,150838,158562,7724,170,6263
3,200920,208412,7492,170,6262
4,238338,250531,12193,170,6261
5,280890,288732,7842,170,6263
6,316703,323264,6561,170,6324
7,345928,352623,6695,170,6600
8,378770,385013,6243,170,6605
9,406070,411707,5637,170,6602
10,432172,438411,6239,170,6600
11,456557,461519,4962,170,6593
12,481074,486737,5663,170,6604
13,504911,510108,5197,170,6605
14,529457,536115,6658,170,6597
15,553747,559949,6202,170,6602
16,577551,583015,5464,170,6596
17,593637,595569,1932,8,794
