BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,89964,100744,10780,170,6056
2,153768,161627,7859,170,6263
3,204219,211959,7740,170,6262
4,241791,255064,13273,170,6261
5,285089,292767,7678,170,6263
6,319833,326817,6984,170,6324
7,349432,356507,7075,170,6600
8,385543,391664,6121,170,6605
9,412362,418415,6053,170,6602
10,439101,445461,6360,170,6600
11,463786,469021,5235,170,6593
12,486310,493968,7658,170,6604
13,515066,520025,4959,170,6605
14,539340,546009,6669,170,6597
15,563526,568732,5206,170,6602
16,584734,589889,5155,170,6596
17,599964,601607,1643,8,794
