BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,8868582,21519164,12650582,611585,24105036
2,36771956,48898568,12126612,611585,24775177
3,64049804,76585925,12536121,611585,25550958
4,94325287,107116862,12791575,611585,25551229
5,125588898,138190868,12601970,611585,25551465
6,154951391,167372066,12420675,611585,25550895
7,183776849,196373952,12597103,611585,25551498
8,213185773,225686199,12500426,611585,25550594
9,242190570,254721062,12530492,611585,25550757
10,271895148,284273725,12378577,611585,25551057
11,301649717,314017077,12367360,611585,25551883
12,330821263,343188188,12366925,611585,25551791
13,359849286,372343519,12494233,611585,25551023
14,389025882,401771098,12745216,611585,25518383
15,418786267,431200042,12413775,611585,25433023
16,448148888,460664240,12515352,611585,25433642
17,478951151,491184054,12232903,611585,27819945
18,508912817,520915126,12002309,611585,29103277
19,538325380,550954990,12629610,611585,29103356
20,568227315,580325766,12098451,611585,29104586
21,598086619,609991008,11904389,611585,29103057
22,627876137,640216372,12340235,611585,29104040
23,658317042,670559149,12242107,611585,29103410
24,688558455,701206082,12647627,611585,29103387
25,719077360,731059046,11981686,611585,29103318
26,748593105,760659699,12066594,611585,29102766
27,778565533,790739029,12173496,611585,29102933
28,808572322,820682183,12109861,611585,28959270
29,838941055,851295351,12354296,611585,28851427
30,868841391,881132626,12291235,611585,28850399
31,898935140,911181061,12245921,611585,28850080
32,928618498,940535114,11916616,611585,28850554
33,940570251,940572950,2699,3,643
