BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2285852,6416068,4130216,157914,6059433
2,8635394,12760448,4125054,157914,6281758
3,14655225,18414890,3759665,157914,6281949
4,20300801,24044495,3743694,157914,6281815
5,25836725,29699735,3863010,157914,6282369
6,31475207,35300529,3825322,157914,6282285
7,37326510,41118375,3791865,157914,6492828
8,43140882,47271299,4130417,157914,6597889
9,49115205,53042459,3927254,157914,6597683
10,55021477,58947568,3926091,157914,6597963
11,60825204,64731918,3906714,157914,6597618
12,66630479,70552579,3922100,157914,6597655
13,72431052,76273041,3841989,157914,6597841
14,78096579,82011499,3914920,157914,6597860
15,83875207,87753912,3878705,157914,6597791
16,89732437,93618881,3886444,157914,6598306
17,93646799,93648943,2144,5,711
