BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,52049329,102333901,50284572,2446340,99980846
2,180667448,231629605,50962157,2446340,102202898
3,312029527,362608485,50578958,2446340,102203934
4,441493767,492205970,50712203,2446340,101934517
5,579128400,628250780,49122380,2446340,115129610
6,714222725,762628835,48406110,2446340,116412340
7,845417627,893980415,48562788,2446340,116266733
8,976616613,1024953515,48336902,2446340,115400906
9,1025016035,1025019254,3219,3,643
