BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,501720,749079,247359,681,23322
2,868937,1066510,197573,681,24276
3,1149001,1325635,176634,681,24880
4,1397688,1636410,238722,681,24882
5,1723730,1761025,37295,4,651
