BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7503369,20346192,12842823,611585,24105036
2,28058605,40907972,12849367,611585,24775177
3,49641366,62748668,13107302,611585,25550958
4,71487575,84603173,13115598,611585,25551229
5,93305175,106539407,13234232,611585,25551465
6,115066426,128314827,13248401,611585,25550895
7,136721438,149994852,13273414,611585,25551498
8,158541231,171725715,13184484,611585,25550594
9,180208748,193305706,13096958,611585,25550757
10,202057792,215187454,13129662,611585,25551057
11,224228933,237344917,13115984,611585,25551883
12,245767507,259074927,13307420,611585,25551791
13,267554047,280738915,13184868,611585,25551023
14,289626599,302730038,13103439,611585,25518383
15,311718014,324901919,13183905,611585,25433023
16,333680072,346944921,13264849,611585,25433642
17,357024677,370103801,13079124,611585,27819945
18,380301991,393170255,12868264,611585,29103277
19,402824040,415705024,12880984,611585,29103356
20,425311332,438233944,12922612,611585,29104586
21,447978322,460998597,13020275,611585,29103057
22,471034650,483943862,12909212,611585,29104040
23,493596791,506561150,12964359,611585,29103410
24,516260744,529224683,12963939,611585,29103387
25,538975873,551872259,12896386,611585,29103318
26,561548039,574568408,13020369,611585,29102766
27,584254568,597145596,12891028,611585,29102933
28,606377621,619250689,12873068,611585,28959270
29,628432716,641313314,12880598,611585,28851427
30,650497381,663383086,12885705,611585,28850399
31,672509657,685415578,12905921,611585,28850080
32,694637406,707533679,12896273,611585,28850554
33,707548243,707550409,2166,3,643
