BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1415205,3603998,2188793,78957,2960759
2,4608414,6585337,1976923,78957,3099192
3,7589472,9485508,1896036,78957,3141173
4,10562839,12513496,1950657,78957,3141103
5,13448860,15293305,1844445,78957,3141296
6,16271546,18179088,1907542,78957,3141171
7,19040946,20979921,1938975,78957,3141239
8,21932430,23759964,1827534,78957,3141094
9,24621142,26525099,1903957,78957,3141376
10,27388344,29269292,1880948,78957,3141511
11,30126611,32009947,1883336,78957,3141402
12,32860319,34758019,1897700,78957,3141401
13,35798158,37734109,1935951,78957,3194087
14,38746402,40713068,1966666,78957,3299259
15,41715579,43634861,1919282,78957,3299299
16,44555981,46475474,1919493,78957,3299108
17,47409059,49312977,1903918,78957,3299123
18,50243743,52178958,1935215,78957,3299078
19,53182565,55115177,1932612,78957,3299388
20,56080358,57988016,1907658,78957,3299093
21,58935791,60891181,1955390,78957,3298909
22,61806057,63694506,1888449,78957,3299227
23,64638312,66525532,1887220,78957,3299183
24,67463641,69376398,1912757,78957,3298990
25,70298724,72271100,1972376,78957,3299094
26,73198363,75183744,1985381,78957,3299265
27,76097447,78031530,1934083,78957,3299148
28,78979705,80883162,1903457,78957,3299230
29,81817168,83743964,1926796,78957,3299219
30,84672732,86589860,1917128,78957,3299090
31,87588797,89540337,1951540,78957,3299343
32,90526803,92529197,2002394,78957,3299481
33,92559496,92561669,2173,5,711
