BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,103040,113046,10006,170,6056
2,157296,166231,8935,170,6263
3,204992,214260,9268,170,6262
4,244517,257656,13139,170,6261
5,287228,296252,9024,170,6263
6,321256,331737,10481,170,6324
7,362018,370363,8345,170,6600
8,395764,404438,8674,170,6605
9,426580,435809,9229,170,6602
10,457723,465274,7551,170,6600
11,484141,491355,7214,170,6593
12,511061,518373,7312,170,6604
13,536730,546426,9696,170,6605
14,573787,581556,7769,170,6597
15,602603,610165,7562,170,6602
16,629193,634131,4938,170,6596
17,646763,652569,5806,8,794
