BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1440077,3653637,2213560,78957,2960759
2,4693643,6630707,1937064,78957,3099192
3,7641467,9530948,1889481,78957,3141173
4,10611053,12462703,1851650,78957,3141103
5,13456784,15298741,1841957,78957,3141296
6,16283991,18160528,1876537,78957,3141171
7,19070439,20948251,1877812,78957,3141239
8,21949433,23832251,1882818,78957,3141094
9,24708537,26546533,1837996,78957,3141376
10,27454440,29331923,1877483,78957,3141511
11,30242522,32184865,1942343,78957,3141402
12,33060135,34938994,1878859,78957,3141401
13,36038268,37892362,1854094,78957,3194087
14,38949425,40881532,1932107,78957,3299259
15,41911386,43921124,2009738,78957,3299299
16,44854391,46783804,1929413,78957,3299108
17,47746509,49659513,1913004,78957,3299123
18,50610654,52565674,1955020,78957,3299078
19,53582593,55536893,1954300,78957,3299388
20,56535771,58491615,1955844,78957,3299093
21,59450297,61399092,1948795,78957,3298909
22,62360087,64279300,1919213,78957,3299227
23,65251479,67243019,1991540,78957,3299183
24,68202544,70183903,1981359,78957,3298990
25,71131581,73065028,1933447,78957,3299094
26,73998999,75926584,1927585,78957,3299265
27,76922670,78875765,1953095,78957,3299148
28,79839139,81757666,1918527,78957,3299230
29,82713333,84678851,1965518,78957,3299219
30,85672316,87635350,1963034,78957,3299090
31,88652458,90604178,1951720,78957,3299343
32,91623305,93511531,1888226,78957,3299481
33,93537893,93540285,2392,5,711
