BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2227304,6438941,4211637,157914,6059433
2,8536345,12429692,3893347,157914,6281758
3,14280138,18116370,3836232,157914,6281949
4,19887239,23718648,3831409,157914,6281815
5,25576889,29438882,3861993,157914,6282369
6,31222518,35025688,3803170,157914,6282285
7,36958528,40866772,3908244,157914,6492828
8,42941699,47016131,4074432,157914,6597889
9,48808509,52753195,3944686,157914,6597683
10,54680595,58622850,3942255,157914,6597963
11,60429701,64445556,4015855,157914,6597618
12,66354573,70162342,3807769,157914,6597655
13,71976547,75865064,3888517,157914,6597841
14,77656584,81580243,3923659,157914,6597860
15,83367157,87314945,3947788,157914,6597791
16,89220243,93017343,3797100,157914,6598306
17,93046420,93048507,2087,5,711
