BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16581283,42378053,25796770,1223170,48879695
2,62671028,89155166,26484138,1223170,51101669
3,107852822,134458503,26605681,1223170,51101842
4,152375566,179017108,26641542,1223170,51101574
5,196857781,224135333,27277552,1223170,51101296
6,243696316,270271108,26574792,1223170,51103156
7,288008740,314475091,26466351,1223170,51068888
8,332428917,358776989,26348072,1223170,50866147
9,378971292,405340750,26369458,1223170,56922704
10,425353183,451284974,25931791,1223170,58207424
11,471845612,497530479,25684867,1223170,58206579
12,516751701,542661672,25909971,1223170,58206279
13,561691911,587539579,25847668,1223170,58205566
14,606613615,632461695,25848080,1223170,58061685
15,650438187,676132841,25694654,1223170,57701308
16,694027290,719777305,25750015,1223170,57700116
17,719799531,719801377,1846,3,643
