BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,96355,106346,9991,170,6056
2,149996,158921,8925,170,6263
3,196083,205579,9496,170,6262
4,237857,250634,12777,170,6261
5,281094,290326,9232,170,6263
6,315435,325711,10276,170,6324
7,361346,371172,9826,170,6600
8,396363,404059,7696,170,6605
9,425216,434871,9655,170,6602
10,455786,463536,7750,170,6600
11,482754,489966,7212,170,6593
12,508757,518303,9546,170,6604
13,536810,544727,7917,170,6605
14,563317,571197,7880,170,6597
15,590246,598204,7958,170,6602
16,615571,623639,8068,170,6596
17,636521,639996,3475,8,794
