BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2226350,6303329,4076979,157914,6059433
2,8446156,12372428,3926272,157914,6281758
3,14299140,18086053,3786913,157914,6281949
4,19958745,23629817,3671072,157914,6281815
5,25456226,29246286,3790060,157914,6282369
6,31106852,34915421,3808569,157914,6282285
7,36986901,40747188,3760287,157914,6492828
8,42733301,46599402,3866101,157914,6597889
9,48458019,52345125,3887106,157914,6597683
10,54389642,58248904,3859262,157914,6597963
11,60131428,63963207,3831779,157914,6597618
12,65800890,69648948,3848058,157914,6597655
13,71468302,75391411,3923109,157914,6597841
14,77236638,81166596,3929958,157914,6597860
15,83019638,86961921,3942283,157914,6597791
16,88974428,92815729,3841301,157914,6598306
17,92841372,92843393,2021,5,711
