BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,88351,98676,10325,170,6056
2,148413,156207,7794,170,6263
3,194790,211988,17198,170,6262
4,239525,252378,12853,170,6261
5,284458,292434,7976,170,6263
6,319295,325987,6692,170,6324
7,348937,355746,6809,170,6600
8,381327,387541,6214,170,6605
9,407732,414859,7127,170,6602
10,436230,442625,6395,170,6600
11,460520,465476,4956,170,6593
12,482896,488678,5782,170,6604
13,508845,513908,5063,170,6605
14,531050,537438,6388,170,6597
15,556471,561309,4838,170,6602
16,577355,582765,5410,170,6596
17,593208,595199,1991,8,794
