BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2356021,5863436,3507415,157914,6059433
2,7900625,11263651,3363026,157914,6281758
3,13198402,16547426,3349024,157914,6281949
4,18397138,21747978,3350840,157914,6281815
5,23517085,26863574,3346489,157914,6282369
6,28435052,31746375,3311323,157914,6282285
7,33663978,37099223,3435245,157914,6492828
8,38933281,42357037,3423756,157914,6597889
9,44539521,47983930,3444409,157914,6597683
10,50265469,53709375,3443906,157914,6597963
11,55944540,59417455,3472915,157914,6597618
12,60942161,64406051,3463890,157914,6597655
13,66515881,69957313,3441432,157914,6597841
14,72069467,75532022,3462555,157914,6597860
15,77635599,81102648,3467049,157914,6597791
16,83357770,86819558,3461788,157914,6598306
17,86831550,86833601,2051,5,711
