BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,73999,80288,6289,85,3200
2,122555,128059,5504,85,3374
3,166708,172576,5868,85,3390
4,194067,202133,8066,85,3391
5,226289,231920,5631,85,3391
6,252770,258506,5736,85,3389
7,279306,285822,6516,85,3387
8,307314,313459,6145,85,3392
9,331668,337227,5559,85,3392
10,354229,360712,6483,85,3389
11,377632,383230,5598,85,3397
12,400912,406776,5864,85,3445
13,426850,432512,5662,85,3555
14,452580,458020,5440,85,3563
15,474361,480199,5838,85,3560
16,496373,502026,5653,85,3563
17,517997,522176,4179,85,3565
18,537481,542918,5437,85,3555
19,560820,566366,5546,85,3561
20,582847,586790,3943,85,3557
21,601170,606480,5310,85,3559
22,620655,631609,10954,85,3552
23,645680,666605,20925,85,3572
24,687146,693159,6013,85,3550
25,712440,716092,3652,85,3560
26,734371,740512,6141,85,3563
27,760382,766818,6436,85,3553
28,782455,792687,10232,85,3562
29,807250,813751,6501,85,3561
30,827921,831629,3708,85,3559
31,845227,851734,6507,85,3558
32,864860,868720,3860,85,3556
33,885975,888095,2120,8,794
