BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2202461,6316671,4114210,157914,6059433
2,8393206,12592363,4199157,157914,6281758
3,14630560,18493623,3863063,157914,6281949
4,20458511,24292655,3834144,157914,6281815
5,26158576,30008534,3849958,157914,6282369
6,31887397,35660634,3773237,157914,6282285
7,37731158,41695829,3964671,157914,6492828
8,43755593,47812127,4056534,157914,6597889
9,49610542,53634659,4024117,157914,6597683
10,55589177,59666416,4077239,157914,6597963
11,61465869,65561546,4095677,157914,6597618
12,67408102,71520795,4112693,157914,6597655
13,73452631,77466966,4014335,157914,6597841
14,79260660,83251877,3991217,157914,6597860
15,85061907,89187500,4125593,157914,6597791
16,91125094,95096682,3971588,157914,6598306
17,95137277,95139256,1979,5,711
