BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16623054,42923167,26300113,1223170,48879695
2,63225215,89843481,26618266,1223170,51101669
3,108605453,135087398,26481945,1223170,51101842
4,152985546,179716130,26730584,1223170,51101574
5,197527956,224412467,26884511,1223170,51101296
6,243431972,270282388,26850416,1223170,51103156
7,288098633,314708987,26610354,1223170,51068888
8,333161536,360029960,26868424,1223170,50866147
9,380174181,406475983,26301802,1223170,56922704
10,426463020,452482338,26019318,1223170,58207424
11,473879354,499964592,26085238,1223170,58206579
12,519010226,545369018,26358792,1223170,58206279
13,564701960,590715246,26013286,1223170,58205566
14,609729318,636032194,26302876,1223170,58061685
15,653910408,679892752,25982344,1223170,57701308
16,697722784,723772532,26049748,1223170,57700116
17,723794084,723796035,1951,3,643
