BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6463468,21552600,15089132,611585,24105036
2,28846439,43866837,15020398,611585,24775177
3,52148331,67424293,15275962,611585,25550958
4,76321114,91607825,15286711,611585,25551229
5,100366127,115460458,15094331,611585,25551465
6,123794581,139011436,15216855,611585,25550895
7,147382394,162433930,15051536,611585,25551498
8,170689003,185837466,15148463,611585,25550594
9,194392242,209353221,14960979,611585,25550757
10,217612126,232948986,15336860,611585,25551057
11,241902114,257161873,15259759,611585,25551883
12,265469726,280687148,15217422,611585,25551791
13,289056406,304385754,15329348,611585,25551023
14,312663787,328093530,15429743,611585,25518383
15,336402862,351649351,15246489,611585,25433023
16,359999598,375449612,15450014,611585,25433642
17,385228514,400606512,15377998,611585,27819945
18,410241461,425517227,15275766,611585,29103277
19,434756025,450015085,15259060,611585,29103356
20,459485868,474589463,15103595,611585,29104586
21,484400208,499543192,15142984,611585,29103057
22,508933017,524096334,15163317,611585,29104040
23,533455453,548681545,15226092,611585,29103410
24,558009335,573100419,15091084,611585,29103387
25,582732465,597999111,15266646,611585,29103318
26,607296900,622456399,15159499,611585,29102766
27,632118454,647248915,15130461,611585,29102933
28,656340222,671470661,15130439,611585,28959270
29,680021187,695181710,15160523,611585,28851427
30,703662039,718848002,15185963,611585,28850399
31,727361357,742534815,15173458,611585,28850080
32,751177969,766294827,15116858,611585,28850554
33,766326281,766328394,2113,3,643
