BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,70333,77786,7453,85,3200
2,115522,120490,4968,85,3374
3,156179,161288,5109,85,3390
4,186436,193291,6855,85,3391
5,227085,235244,8159,85,3391
6,262003,267013,5010,85,3389
7,285789,290750,4961,85,3387
8,313568,320915,7347,85,3392
9,339041,343846,4805,85,3392
10,359670,364509,4839,85,3389
11,380175,383948,3773,85,3397
12,399534,404231,4697,85,3445
13,422006,426307,4301,85,3555
14,441805,446448,4643,85,3563
15,463404,467012,3608,85,3560
16,481477,485386,3909,85,3563
17,500005,503606,3601,85,3565
18,520700,525485,4785,85,3555
19,539850,543159,3309,85,3561
20,557833,562114,4281,85,3557
21,575378,578615,3237,85,3559
22,591712,594977,3265,85,3552
23,608317,611442,3125,85,3572
24,624358,629265,4907,85,3550
25,645250,648455,3205,85,3560
26,661947,665030,3083,85,3563
27,677813,681349,3536,85,3553
28,694232,698780,4548,85,3562
29,711747,716357,4610,85,3561
30,729633,732870,3237,85,3559
31,745493,750474,4981,85,3558
32,766387,769948,3561,85,3556
33,780882,782569,1687,8,794
