BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7539538,20489748,12950210,611585,24105036
2,28270678,41292236,13021558,611585,24775177
3,50031057,63217035,13185978,611585,25550958
4,72006644,85169441,13162797,611585,25551229
5,93934107,107336791,13402684,611585,25551465
6,115889052,129049607,13160555,611585,25550895
7,137936837,151096214,13159377,611585,25551498
8,159693804,173021408,13327604,611585,25550594
9,181517538,194822248,13304710,611585,25550757
10,203627423,216876670,13249247,611585,25551057
11,226067090,239483640,13416550,611585,25551883
12,247986979,261159018,13172039,611585,25551791
13,269715028,282935914,13220886,611585,25551023
14,291468771,304633564,13164793,611585,25518383
15,313404471,326577951,13173480,611585,25433023
16,335445089,348747602,13302513,611585,25433642
17,358924538,372036106,13111568,611585,27819945
18,382212748,395063559,12850811,611585,29103277
19,404741480,417594393,12852913,611585,29103356
20,427632997,440540830,12907833,611585,29104586
21,450336529,463353615,13017086,611585,29103057
22,473386252,486399969,13013717,611585,29104040
23,496095415,509000589,12905174,611585,29103410
24,518724087,531598125,12874038,611585,29103387
25,541297358,554132020,12834662,611585,29103318
26,563859085,576749200,12890115,611585,29102766
27,586758172,599607004,12848832,611585,29102933
28,608934227,621944083,13009856,611585,28959270
29,631110834,644022330,12911496,611585,28851427
30,653255963,666344271,13088308,611585,28850399
31,675531971,688397512,12865541,611585,28850080
32,697634742,710476066,12841324,611585,28850554
33,710491129,710493157,2028,3,643
