BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7525937,20535587,13009650,611585,24105036
2,28467966,41464656,12996690,611585,24775177
3,50186351,63449407,13263056,611585,25550958
4,72151947,85426312,13274365,611585,25551229
5,94134068,107393936,13259868,611585,25551465
6,115930867,129297442,13366575,611585,25550895
7,137668089,150941426,13273337,611585,25551498
8,159458585,172856807,13398222,611585,25550594
9,181274944,194463859,13188915,611585,25550757
10,203070331,216511169,13440838,611585,25551057
11,225511521,238738629,13227108,611585,25551883
12,247179544,260558850,13379306,611585,25551791
13,269051932,282364650,13312718,611585,25551023
14,290804796,304018017,13213221,611585,25518383
15,312573119,325926079,13352960,611585,25433023
16,334738092,348016297,13278205,611585,25433642
17,358357586,371467867,13110281,611585,27819945
18,381746575,394840856,13094281,611585,29103277
19,404471322,417462338,12991016,611585,29103356
20,427111430,440160624,13049194,611585,29104586
21,449927334,462854856,12927522,611585,29103057
22,472849407,485850926,13001519,611585,29104040
23,495507169,508574537,13067368,611585,29103410
24,518197159,531209824,13012665,611585,29103387
25,540838355,553798807,12960452,611585,29103318
26,563453976,576386316,12932340,611585,29102766
27,586018124,598993417,12975293,611585,29102933
28,608313616,621318007,13004391,611585,28959270
29,630463858,643521561,13057703,611585,28851427
30,652717672,666011901,13294229,611585,28850399
31,675176315,688159673,12983358,611585,28850080
32,697357015,710279067,12922052,611585,28850554
33,710294181,710295968,1787,3,643
