BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2262490,6265852,4003362,157914,6059433
2,8372525,12179644,3807119,157914,6281758
3,14148808,17826592,3677784,157914,6281949
4,19630288,23276494,3646206,157914,6281815
5,25065287,28718064,3652777,157914,6282369
6,30499979,34166583,3666604,157914,6282285
7,36190532,39921019,3730487,157914,6492828
8,41846524,45644948,3798424,157914,6597889
9,47426419,51272105,3845686,157914,6597683
10,53226678,57018842,3792164,157914,6597963
11,58853305,62718582,3865277,157914,6597618
12,64590079,68426216,3836137,157914,6597655
13,70277517,74064789,3787272,157914,6597841
14,75851478,79642990,3791512,157914,6597860
15,81447496,85230619,3783123,157914,6597791
16,87159685,90912827,3753142,157914,6598306
17,90940375,90942687,2312,5,711
