BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,97417,108029,10612,170,6056
2,152709,163251,10542,170,6263
3,206433,217024,10591,170,6262
4,249220,261668,12448,170,6261
5,292295,302136,9841,170,6263
6,327262,336263,9001,170,6324
7,369024,378627,9603,170,6600
8,403881,413223,9342,170,6605
9,434899,442511,7612,170,6602
10,464216,471744,7528,170,6600
11,491544,500515,8971,170,6593
12,519619,526791,7172,170,6604
13,545441,552903,7462,170,6605
14,572412,580454,8042,170,6597
15,599153,606472,7319,170,6602
16,623798,631886,8088,170,6596
17,644674,651206,6532,8,794
