BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1591461,3437532,1846071,78957,2960759
2,4356624,6040802,1684178,78957,3099192
3,7075093,8743934,1668841,78957,3141173
4,9612069,11281055,1668986,78957,3141103
5,12139979,13825540,1685561,78957,3141296
6,14700871,16372063,1671192,78957,3141171
7,17153349,18942766,1789417,78957,3141239
8,19759527,21435831,1676304,78957,3141094
9,22225591,23930612,1705021,78957,3141376
10,24687569,26371565,1683996,78957,3141511
11,27155541,28789919,1634378,78957,3141402
12,29567278,31234035,1666757,78957,3141401
13,32148695,33833880,1685185,78957,3194087
14,34755802,36481823,1726021,78957,3299259
15,37401347,39123881,1722534,78957,3299299
16,39938722,41691724,1753002,78957,3299108
17,42513161,44232810,1719649,78957,3299123
18,45051504,46741820,1690316,78957,3299078
19,47686774,49461016,1774242,78957,3299388
20,50306271,52033083,1726812,78957,3299093
21,52881095,54588542,1707447,78957,3298909
22,55438698,57167363,1728665,78957,3299227
23,58015893,59746743,1730850,78957,3299183
24,60588499,62312198,1723699,78957,3298990
25,63149229,64867695,1718466,78957,3299094
26,65711757,67450269,1738512,78957,3299265
27,68262828,69978459,1715631,78957,3299148
28,70808556,72511035,1702479,78957,3299230
29,73361319,75102655,1741336,78957,3299219
30,75941640,77686470,1744830,78957,3299090
31,78601945,80335559,1733614,78957,3299343
32,81255809,83064225,1808416,78957,3299481
33,83075914,83078097,2183,5,711
