BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,94739,104646,9907,170,6056
2,151631,161049,9418,170,6263
3,202328,211559,9231,170,6262
4,244004,256322,12318,170,6261
5,285687,294305,8618,170,6263
6,320328,329644,9316,170,6324
7,359799,369317,9518,170,6600
8,394486,401884,7398,170,6605
9,423006,432239,9233,170,6602
10,453340,460963,7623,170,6600
11,480376,487746,7370,170,6593
12,506451,515877,9426,170,6604
13,534152,541300,7148,170,6605
14,559833,567128,7295,170,6597
15,585349,592825,7476,170,6602
16,610155,618433,8278,170,6596
17,630982,632955,1973,8,794
