BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15690668,45531579,29840911,1223170,48879695
2,63546538,93850293,30303755,1223170,51101669
3,112736440,142977148,30240708,1223170,51101842
4,160355059,190657406,30302347,1223170,51101574
5,208592471,238842379,30249908,1223170,51101296
6,257926242,288214397,30288155,1223170,51103156
7,305492501,335851720,30359219,1223170,51068888
8,354224167,384525096,30300929,1223170,50866147
9,404610890,434917222,30306332,1223170,56922704
10,454628381,484757792,30129411,1223170,58207424
11,504692222,534798737,30106515,1223170,58206579
12,553981289,583988516,30007227,1223170,58206279
13,603065708,633083927,30018219,1223170,58205566
14,652312816,682478398,30165582,1223170,58061685
15,700485436,730645418,30159982,1223170,57701308
16,748649592,778615159,29965567,1223170,57700116
17,778652029,778654472,2443,3,643
