BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,77882,84034,6152,85,3200
2,120707,126586,5879,85,3374
3,162551,168536,5985,85,3390
4,190165,198128,7963,85,3391
5,222889,239012,16123,85,3391
6,259856,265619,5763,85,3389
7,286636,292456,5820,85,3387
8,314700,321304,6604,85,3392
9,339767,345309,5542,85,3392
10,362130,367150,5020,85,3389
11,384582,390525,5943,85,3397
12,408156,413703,5547,85,3445
13,433738,438782,5044,85,3555
14,462354,467684,5330,85,3563
15,487617,491613,3996,85,3560
16,507767,513037,5270,85,3563
17,528954,534519,5565,85,3565
18,549390,554854,5464,85,3555
19,570500,576047,5547,85,3561
20,591153,594838,3685,85,3557
21,608582,614096,5514,85,3559
22,628181,633711,5530,85,3552
23,653136,656708,3572,85,3572
24,676171,681820,5649,85,3550
25,695777,699200,3423,85,3560
26,713228,718918,5690,85,3563
27,732586,738321,5735,85,3553
28,752219,755796,3577,85,3562
29,769623,773157,3534,85,3561
30,787193,793142,5949,85,3559
31,809693,813234,3541,85,3558
32,826563,832744,6181,85,3556
33,845145,846951,1806,8,794
