BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1419034,3565496,2146462,78957,2960759
2,4636887,6598921,1962034,78957,3099192
3,7690503,9517007,1826504,78957,3141173
4,10606962,12443026,1836064,78957,3141103
5,13386603,15218600,1831997,78957,3141296
6,16209216,18042848,1833632,78957,3141171
7,18932267,20734995,1802728,78957,3141239
8,21706411,23546175,1839764,78957,3141094
9,24421017,26305331,1884314,78957,3141376
10,27186429,29006117,1819688,78957,3141511
11,29860705,31749992,1889287,78957,3141402
12,32621128,34455925,1834797,78957,3141401
13,35526860,37398938,1872078,78957,3194087
14,38449524,40346858,1897334,78957,3299259
15,41379875,43293241,1913366,78957,3299299
16,44236355,46159189,1922834,78957,3299108
17,47120104,49073209,1953105,78957,3299123
18,50010987,51934886,1923899,78957,3299078
19,52961214,54830206,1868992,78957,3299388
20,55830340,57748099,1917759,78957,3299093
21,58728197,60696040,1967843,78957,3298909
22,61646682,63558419,1911737,78957,3299227
23,64528865,66440296,1911431,78957,3299183
24,67402871,69326225,1923354,78957,3298990
25,70276544,72217090,1940546,78957,3299094
26,73172725,75084302,1911577,78957,3299265
27,76084319,77975041,1890722,78957,3299148
28,78941891,80828997,1887106,78957,3299230
29,81783515,83682942,1899427,78957,3299219
30,84636885,86517551,1880666,78957,3299090
31,87537418,89441686,1904268,78957,3299343
32,90457551,92391516,1933965,78957,3299481
33,92422959,92425112,2153,5,711
