BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,69054,75417,6363,85,3200
2,113370,119103,5733,85,3374
3,155419,161220,5801,85,3390
4,182787,191194,8407,85,3391
5,215075,221666,6591,85,3391
6,247346,253133,5787,85,3389
7,279381,285705,6324,85,3387
8,308219,315197,6978,85,3392
9,335510,341867,6357,85,3392
10,359058,364087,5029,85,3389
11,381981,387047,5066,85,3397
12,404914,410442,5528,85,3445
13,430507,435455,4948,85,3555
14,456968,462265,5297,85,3563
15,478466,492893,14427,85,3560
16,508241,513683,5442,85,3563
17,530734,536531,5797,85,3565
18,551666,557657,5991,85,3555
19,572970,578548,5578,85,3561
20,593781,600227,6446,85,3557
21,614371,620234,5863,85,3559
22,634047,640033,5986,85,3552
23,653980,658614,4634,85,3572
24,672653,678550,5897,85,3550
25,692378,696073,3695,85,3560
26,710035,716031,5996,85,3563
27,729916,733729,3813,85,3553
28,747564,752872,5308,85,3562
29,766572,772956,6384,85,3561
30,786916,790586,3670,85,3559
31,804013,809400,5387,85,3558
32,822519,829094,6575,85,3556
33,842010,851121,9111,8,794
