BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15602948,45602819,29999871,1223170,48879695
2,63577480,94100278,30522798,1223170,51101669
3,112448068,142620356,30172288,1223170,51101842
4,160588308,190973030,30384722,1223170,51101574
5,208857314,239103944,30246630,1223170,51101296
6,256922398,287008412,30086014,1223170,51103156
7,304762951,334737776,29974825,1223170,51068888
8,352189107,382109683,29920576,1223170,50866147
9,402998773,433005428,30006655,1223170,56922704
10,453167203,483093433,29926230,1223170,58207424
11,502805246,532976582,30171336,1223170,58206579
12,551865443,581845212,29979769,1223170,58206279
13,600734528,630595368,29860840,1223170,58205566
14,649402842,679040481,29637639,1223170,58061685
15,697037528,726635656,29598128,1223170,57701308
16,744368628,774102298,29733670,1223170,57700116
17,774133901,774136269,2368,3,643
