BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1567441,3402302,1834861,78957,2960759
2,4327049,5997887,1670838,78957,3099192
3,7026195,8696323,1670128,78957,3141173
4,9553913,11237279,1683366,78957,3141103
5,12106679,13763500,1656821,78957,3141296
6,14545766,16208707,1662941,78957,3141171
7,17019099,18702022,1682923,78957,3141239
8,19505939,21185284,1679345,78957,3141094
9,21967619,23689563,1721944,78957,3141376
10,24469128,26155099,1685971,78957,3141511
11,26927430,28611162,1683732,78957,3141402
12,29395974,31091282,1695308,78957,3141401
13,31996063,33691272,1695209,78957,3194087
14,34593914,36347119,1753205,78957,3299259
15,37233381,38970907,1737526,78957,3299299
16,39804191,41558419,1754228,78957,3299108
17,42397128,44167847,1770719,78957,3299123
18,45005384,46709970,1704586,78957,3299078
19,47617707,49318121,1700414,78957,3299388
20,50158541,51876922,1718381,78957,3299093
21,52716519,54441498,1724979,78957,3298909
22,55271842,57010318,1738476,78957,3299227
23,57837483,59540681,1703198,78957,3299183
24,60386583,62119595,1733012,78957,3298990
25,62955791,64694544,1738753,78957,3299094
26,65516600,67249470,1732870,78957,3299265
27,68094557,69935504,1840947,78957,3299148
28,70784483,72519608,1735125,78957,3299230
29,73353154,75093304,1740150,78957,3299219
30,75938300,77642576,1704276,78957,3299090
31,78541495,80254420,1712925,78957,3299343
32,81152861,82926019,1773158,78957,3299481
33,82937567,82939336,1769,5,711
