BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7070382,26215541,19145159,611585,24105036
2,33479590,49279260,15799670,611585,24775177
3,57610252,74625541,17015289,611585,25550958
4,83504315,100591899,17087584,611585,25551229
5,109367819,126459194,17091375,611585,25551465
6,134784916,151600012,16815096,611585,25550895
7,159895414,176737513,16842099,611585,25551498
8,184964847,201690652,16725805,611585,25550594
9,210470625,226837205,16366580,611585,25550757
10,235103103,252234855,17131752,611585,25551057
11,261269086,278229613,16960527,611585,25551883
12,286776385,302810614,16034229,611585,25551791
13,311183277,328423644,17240367,611585,25551023
14,336692960,354359696,17666736,611585,25518383
15,362741392,379165388,16423996,611585,25433023
16,387430975,403203566,15772591,611585,25433642
17,413056114,430528927,17472813,611585,27819945
18,440664981,456877316,16212335,611585,29103277
19,466204892,481647817,15442925,611585,29103356
20,491213342,507265247,16051905,611585,29104586
21,517083767,532973327,15889560,611585,29103057
22,542486241,558643768,16157527,611585,29104040
23,568146720,583875210,15728490,611585,29103410
24,593286793,610804413,17517620,611585,29103387
25,620142681,635768707,15626026,611585,29103318
26,645055112,661167834,16112722,611585,29102766
27,670947276,687848142,16900866,611585,29102933
28,697177757,713731322,16553565,611585,28959270
29,722348824,738174389,15825565,611585,28851427
30,746714482,764080640,17366158,611585,28850399
31,772924771,788826470,15901699,611585,28850080
32,797565878,812902973,15337095,611585,28850554
33,813098671,813196802,98131,3,643
