BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15786933,45649580,29862647,1223170,48879695
2,64081478,94292805,30211327,1223170,51101669
3,113426548,143688900,30262352,1223170,51101842
4,161698971,192085960,30386989,1223170,51101574
5,210890658,241102710,30212052,1223170,51101296
6,259385143,289690397,30305254,1223170,51103156
7,307591050,337669541,30078491,1223170,51068888
8,355976938,385977761,30000823,1223170,50866147
9,406097652,436158602,30060950,1223170,56922704
10,457586199,487686144,30099945,1223170,58207424
11,507512635,537561904,30049269,1223170,58206579
12,556826850,586943212,30116362,1223170,58206279
13,605804181,635953622,30149441,1223170,58205566
14,654971175,684941414,29970239,1223170,58061685
15,702911630,732987213,30075583,1223170,57701308
16,751335136,781132702,29797566,1223170,57700116
17,781172203,781174245,2042,3,643
