BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,83370,91040,7670,85,3200
2,127229,132759,5530,85,3374
3,166120,172661,6541,85,3390
4,196735,204946,8211,85,3391
5,228793,235760,6967,85,3391
6,256783,262540,5757,85,3389
7,288506,295102,6596,85,3387
8,316619,323779,7160,85,3392
9,344662,350335,5673,85,3392
10,370240,376964,6724,85,3389
11,393900,399397,5497,85,3397
12,416694,422074,5380,85,3445
13,443483,448726,5243,85,3555
14,473879,479270,5391,85,3563
15,495197,501239,6042,85,3560
16,516629,520718,4089,85,3563
17,538029,543554,5525,85,3565
18,561604,566832,5228,85,3555
19,582768,588587,5819,85,3561
20,603881,609292,5411,85,3557
21,623435,628895,5460,85,3559
22,642753,646403,3650,85,3552
23,660282,666034,5752,85,3572
24,680026,683702,3676,85,3550
25,697578,703521,5943,85,3560
26,717263,723529,6266,85,3563
27,741813,745551,3738,85,3553
28,759434,765569,6135,85,3562
29,779583,783315,3732,85,3561
30,797353,800979,3626,85,3559
31,818665,825037,6372,85,3558
32,838301,841942,3641,85,3556
33,856102,858121,2019,8,794
