BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15588583,45722363,30133780,1223170,48879695
2,63635180,94504629,30869449,1223170,51101669
3,112761219,143365335,30604116,1223170,51101842
4,161191170,191780991,30589821,1223170,51101574
5,209552403,240151784,30599381,1223170,51101296
6,259018396,289924564,30906168,1223170,51103156
7,307091768,337674323,30582555,1223170,51068888
8,355993914,386642712,30648798,1223170,50866147
9,406556777,436719524,30162747,1223170,56922704
10,456397226,486692953,30295727,1223170,58207424
11,506608835,536750865,30142030,1223170,58206579
12,555485526,585683177,30197651,1223170,58206279
13,604491969,634933614,30441645,1223170,58205566
14,653762854,683929429,30166575,1223170,58061685
15,702013937,732309544,30295607,1223170,57701308
16,750453610,780842840,30389230,1223170,57700116
17,780887496,780889977,2481,3,643
