BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15497188,45161920,29664732,1223170,48879695
2,63267095,93783572,30516477,1223170,51101669
3,111888340,142125036,30236696,1223170,51101842
4,159219854,190247066,31027212,1223170,51101574
5,207929158,238128449,30199291,1223170,51101296
6,256920619,287226129,30305510,1223170,51103156
7,304326176,334654548,30328372,1223170,51068888
8,352724197,383469150,30744953,1223170,50866147
9,403240080,433275222,30035142,1223170,56922704
10,453600507,483690730,30090223,1223170,58207424
11,503465431,533663784,30198353,1223170,58206579
12,552709921,583020470,30310549,1223170,58206279
13,601843095,632073125,30230030,1223170,58205566
14,650781691,681165341,30383650,1223170,58061685
15,699109523,729757446,30647923,1223170,57701308
16,747412608,777446301,30033693,1223170,57700116
17,777481370,777483552,2182,3,643
