BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15964966,47493933,31528967,1223170,48879695
2,66253923,97738105,31484182,1223170,51101669
3,116340201,147771251,31431050,1223170,51101842
4,166018759,197817741,31798982,1223170,51101574
5,216095773,247541130,31445357,1223170,51101296
6,267072414,298373049,31300635,1223170,51103156
7,315668913,346723385,31054472,1223170,51068888
8,364940636,395737716,30797080,1223170,50866147
9,416173180,446862764,30689584,1223170,56922704
10,467971012,498499596,30528584,1223170,58207424
11,518858406,549424263,30565857,1223170,58206579
12,568778712,599252997,30474285,1223170,58206279
13,618836620,649348615,30511995,1223170,58205566
14,668586929,699250462,30663533,1223170,58061685
15,717785043,748522884,30737841,1223170,57701308
16,767153527,797579336,30425809,1223170,57700116
17,797619601,797621990,2389,3,643
