BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,106075,116067,9992,170,6056
2,159966,169021,9055,170,6263
3,208840,218221,9381,170,6262
4,247381,260382,13001,170,6261
5,289416,298488,9072,170,6263
6,324168,334500,10332,170,6324
7,365190,373742,8552,170,6600
8,400319,409598,9279,170,6605
9,430922,438640,7718,170,6602
10,462534,472214,9680,170,6600
11,490663,497924,7261,170,6593
12,517960,525705,7745,170,6604
13,543985,551634,7649,170,6605
14,570224,578399,8175,170,6597
15,597759,605483,7724,170,6602
16,623748,631752,8004,170,6596
17,644220,653987,9767,8,794
