BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16430900,42467100,26036200,1223170,48879695
2,62450897,88944939,26494042,1223170,51101669
3,107314412,133872102,26557690,1223170,51101842
4,151167419,177725522,26558103,1223170,51101574
5,195301398,222054546,26753148,1223170,51101296
6,240365405,266970192,26604787,1223170,51103156
7,284529858,311354996,26825138,1223170,51068888
8,328563964,355110405,26546441,1223170,50866147
9,376308397,402605917,26297520,1223170,56922704
10,422696673,448985381,26288708,1223170,58207424
11,469300731,495611872,26311141,1223170,58206579
12,514443946,540628576,26184630,1223170,58206279
13,559241705,585346226,26104521,1223170,58205566
14,604150440,630428065,26277625,1223170,58061685
15,648454332,674705190,26250858,1223170,57701308
16,692667937,718744828,26076891,1223170,57700116
17,718765806,718767967,2161,3,643
