BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2159543,6245000,4085457,157914,6059433
2,8350449,12254070,3903621,157914,6281758
3,14101142,17859428,3758286,157914,6281949
4,19595720,23512185,3916465,157914,6281815
5,25354063,29168153,3814090,157914,6282369
6,30931279,34714647,3783368,157914,6282285
7,36627469,40496968,3869499,157914,6492828
8,42546377,46427151,3880774,157914,6597889
9,48215621,52141632,3926011,157914,6597683
10,54068291,57951190,3882899,157914,6597963
11,59758648,63665883,3907235,157914,6597618
12,65571780,69486669,3914889,157914,6597655
13,71270257,75189959,3919702,157914,6597841
14,76983313,80882543,3899230,157914,6597860
15,82659669,86576568,3916899,157914,6597791
16,88477764,92423319,3945555,157914,6598306
17,92457685,92459921,2236,5,711
