BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16397853,42381286,25983433,1223170,48879695
2,62440655,88828540,26387885,1223170,51101669
3,107321491,133511138,26189647,1223170,51101842
4,151284335,177597187,26312852,1223170,51101574
5,195174826,221750273,26575447,1223170,51101296
6,240677877,267184361,26506484,1223170,51103156
7,284696857,310885362,26188505,1223170,51068888
8,328580558,354891129,26310571,1223170,50866147
9,375109920,401321480,26211560,1223170,56922704
10,421168455,447389472,26221017,1223170,58207424
11,467866507,493746180,25879673,1223170,58206579
12,512821743,538685764,25864021,1223170,58206279
13,557591886,583516570,25924684,1223170,58205566
14,602444070,628242038,25797968,1223170,58061685
15,645949372,671608476,25659104,1223170,57701308
16,689412524,715165631,25753107,1223170,57700116
17,715187629,715189995,2366,3,643
