BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2190619,6330878,4140259,157914,6059433
2,8430718,12253133,3822415,157914,6281758
3,14198781,17890397,3691616,157914,6281949
4,19734020,23371340,3637320,157914,6281815
5,25194031,28924745,3730714,157914,6282369
6,30689985,34439841,3749856,157914,6282285
7,36491301,40221100,3729799,157914,6492828
8,42166436,45990332,3823896,157914,6597889
9,47794912,51652881,3857969,157914,6597683
10,53635243,57446409,3811166,157914,6597963
11,59280803,63205105,3924302,157914,6597618
12,65055144,68911812,3856668,157914,6597655
13,70773856,74599556,3825700,157914,6597841
14,76409874,80168429,3758555,157914,6597860
15,81963258,85764423,3801165,157914,6597791
16,87684775,91502983,3818208,157914,6598306
17,91531967,91534351,2384,5,711
