BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,84039,90371,6332,85,3200
2,132779,138251,5472,85,3374
3,172750,178506,5756,85,3390
4,199945,207986,8041,85,3391
5,231791,237279,5488,85,3391
6,261561,267276,5715,85,3389
7,296040,302613,6573,85,3387
8,324579,330740,6161,85,3392
9,351088,356565,5477,85,3392
10,376323,382341,6018,85,3389
11,400006,405045,5039,85,3397
12,422444,427578,5134,85,3445
13,447466,452861,5395,85,3555
14,472823,479332,6509,85,3563
15,495232,500676,5444,85,3560
16,518411,526835,8424,85,3563
17,542680,546960,4280,85,3565
18,561849,567452,5603,85,3555
19,582963,589153,6190,85,3561
20,604638,608585,3947,85,3557
21,622549,628262,5713,85,3559
22,642285,648456,6171,85,3552
23,662670,666411,3741,85,3572
24,681176,686978,5802,85,3550
25,704647,710592,5945,85,3560
26,727890,731588,3698,85,3563
27,745420,751289,5869,85,3553
28,770080,774017,3937,85,3562
29,788068,793865,5797,85,3561
30,808381,812078,3697,85,3559
31,825521,829297,3776,85,3558
32,842965,849583,6618,85,3556
33,863521,867700,4179,8,794
