BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,72875,79185,6310,85,3200
2,115835,121436,5601,85,3374
3,162639,168764,6125,85,3390
4,190441,198588,8147,85,3391
5,226251,231760,5509,85,3391
6,252976,258686,5710,85,3389
7,282579,290141,7562,85,3387
8,311834,317969,6135,85,3392
9,335985,342116,6131,85,3392
10,359362,364471,5109,85,3389
11,382481,388559,6078,85,3397
12,405929,411668,5739,85,3445
13,437783,443703,5920,85,3555
14,467830,473298,5468,85,3563
15,489577,495201,5624,85,3560
16,511571,515836,4265,85,3563
17,532625,538464,5839,85,3565
18,554029,559765,5736,85,3555
19,575241,580970,5729,85,3561
20,596391,600346,3955,85,3557
21,614557,620297,5740,85,3559
22,634296,640173,5877,85,3552
23,657949,661614,3665,85,3572
24,676283,682079,5796,85,3550
25,696331,699988,3657,85,3560
26,714084,720001,5917,85,3563
27,733947,737709,3762,85,3553
28,751595,757883,6288,85,3562
29,771783,777958,6175,85,3561
30,791975,795571,3596,85,3559
31,809089,812820,3731,85,3558
32,826371,832656,6285,85,3556
33,848143,851110,2967,8,794
